LOCN_NBR,STORE_NAME,BIS_NM,ADR,ADDRESS,CTY,CITY,STE,ZIP,PHN,FAX,COM_PHN,HRS,LAT,LNG,DIRE,CD,LOGO,CST_SEV,CNTY,mon_opn,mon_cse,tue_opn,tue_cse,wed_opn,wed_cse,thu_opn,thu_cse,fri_opn,fri_cse,sat_opn,sat_cse,sun_opn,sun_cse,TIME_ZONE,showProductAisleNumber,showProductBayNumber,showMetaProducts,showStoreMapView,showInStockPageView,showProductLocations,leadCaptureEnabled,,,,,,,,,,,,,,,,,,,,,
1656,Hillsborough Lowe's,"LOWE'S OF HILLSBOROUGH, NJ",315 ROUTE 206 SUITE 600,315 Route 206 Suite 600,HILLSBOROUGH,Hillsborough,NJ,8844,(908) 904-6140,(908) 904-6143,(908) 904-6168,,40.51540892,-74.62652771,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1657,Sanford Lowe's,"LOWE'S OF SANFORD, FL",3780 ORLANDO DRIVE,3780 Orlando Dr,SANFORD,Sanford,FL,32773,(407) 430-4060,(407) 430-4063,(407) 430-4088,,28.76020313,-81.28835673,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1658,Woodbridge Lowe's,"LOWE'S OF WOODBRIDGE, NJ",51 WOODBRIDGE CENTER DRIVE,51 Woodbridge Center Dr,WOODBRIDGE,Woodbridge,NJ,7095,(732) 734-2000,(732) 734-2003,(732) 734-2028,,40.55012886,-74.29388969,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1659,N. Toledo Lowe's,"LOWE'S OF N. TOLEDO, OH",1136 WEST ALEXIS ROAD,1136 West Alexis Rd,TOLEDO,Toledo,OH,43612,(419) 470-2491,(419) 470-2494,(419) 470-2527,,41.72258261,-83.57060975,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1660,Monroeville Lowe's,"LOWE'S OF MONROEVILLE, PA",4200 WILLIAM PENN HIGHWAY,4200 William Penn Highway,MONROEVILLE,Monroeville,PA,15146,(412) 717-9122,(412) 717-9125,(412) 717-9150,,40.43757154,-79.76293186,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1661,Santee Lowe's,"LOWE'S OF SANTEE, CA",9416 MISSION GORGE ROAD,9416 Mission Gorge Rd,SANTEE,Santee,CA,92071,(619) 212-4100,(619) 212-4103,(619) 212-4128,,32.83986981,-116.9923664,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1663,Kingston Lowe's,"LOWE'S OF KINGSTON, MA",32 WILLIAM C. GOULD WAY,32 William C. Gould Way,KINGSTON,Kingston,MA,2364,(781) 217-2000,(781) 217-2003,(781) 217-2028,,41.97260554,-70.70821315,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1664,Milford-miami Township Lowe's,"LOWE'S OF MILFORD-MIAMI TOWNSHIP, OH",5694 ROMAR DRIVE,5694 Romar Dr,MILFORD,Milford,OH,45150,(513) 965-3280,(513) 965-3283,(513) 965-3388,,39.1858523,-84.25921916,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1665,Bloomfield Lowe's,"LOWE'S OF BLOOMFIELD, CT",325 COTTAGE GROVE ROAD,325 Cottage Grove Rd,BLOOMFIELD,Bloomfield,CT,6002,(860) 502-1068,(860) 502-1071,(860) 502-1096,,41.81444315,-72.71548937,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1666,Hopkinsville Lowe's,"LOWE'S OF HOPKINSVILLE, KY",4580 FORT CAMPBELL BOULEVARD,4580 Fort Campbell Blvd,HOPKINSVILLE,Hopkinsville,KY,42240,(270) 707-7201,(270) 707-7204,(270) 707-7234,,36.82033188,-87.46991014,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1667,Quakertown Lowe's,"LOWE'S OF QUAKERTOWN, PA",1001 SOUTH WEST END BOULEVARD,1001 South West End Blvd,QUAKERTOWN,Quakertown,PA,18951,(215) 529-4940,(215) 529-4943,(215) 529-4968,,40.41983685,-75.34351918,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1668,N. Alpharetta Lowe's,"LOWE'S OF N. ALPHARETTA, GA",4925 WINDWARD PARKWAY,4925 Windward Pkwy,ALPHARETTA,Alpharetta,GA,30004,(770) 570-4000,(770) 570-4003,(770) 570-4028,,34.09455065,-84.28159562,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1669,Montgomeryville Lowe's,"LOWE'S OF MONTGOMERYVILLE, PA",630 COWPATH ROAD,630 Cowpath Rd,LANSDALE,Lansdale,PA,19446,(215) 353-4200,(215) 353-4203,(215) 353-4228,,40.24792588,-75.24873141,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1670,Delran Lowe's,"LOWE'S OF DELRAN, NJ",1331 FAIRVIEW BOULEVARD,1331 Fairview Blvd,DELRAN,Delran,NJ,8075,(856) 255-2000,(856) 255-2003,(856) 255-2028,,40.01915507,-74.94189815,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1671,S. Morgantown Lowe's,"LOWE'S OF S. MORGANTOWN, WV",9595 MALL ROAD,9595 Mall Rd,MORGANTOWN,Morgantown,WV,26501,(304) 983-3100,(304) 983-3103,(304) 983-3128,,39.6245216,-79.99314653,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1672,Merced Lowe's,"LOWE'S OF MERCED, CA",1750 WEST OLIVE AVENUE,1750 West Olive Ave,MERCED,Merced,CA,95348,(209) 385-5000,(209) 385-5003,(209) 385-5028,,37.31745711,-120.4966873,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1674,Brooklyn Lowe's,"LOWE'S OF BROOKLYN, NY",118 2ND AVENUE,118 2nd Ave,BROOKLYN,Brooklyn,NY,11215,(718) 249-1151,(718) 249-1154,(718) 249-1179,,40.67178107,-73.99583387,,N,,,US,06.00.00,24.00.00,06.00.00,24.00.00,06.00.00,24.00.00,06.00.00,24.00.00,06.00.00,24.00.00,06.00.00,24.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1675,Dickson Lowe's,"LOWE'S OF DICKSON, TN",116 JACKSON BROTHERS BOULEVARD,116 Jackson Brothers Blvd,DICKSON,Dickson,TN,37055,(615) 441-5460,(615) 441-5463,(615) 441-5488,,36.05052191,-87.36235857,,N,http://images.lowes.com/general/n/NRdiamond.gif,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1676,Howell Lowe's,"LOWE'S OF HOWELL, NJ",4975 US HIGHWAY 9,4975 U.S. Highway 9,HOWELL,Howell,NJ,7731,(732) 987-7050,(732) 987-7053,(732) 987-7078,,40.13007001,-74.22022665,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1677,Harper Woods Lowe's,"LOWE'S OF HARPER WOODS, MI",19340 VERNIER ROAD,19340 Vernier Rd,HARPER WOODS,Harper Woods,MI,48225,(313) 881-6002,(313) 881-6006,(313) 881-6056,,42.44799534,-82.93149405,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1678,Wise County Lowe's,"LOWE'S OF WISE COUNTY, VA",201 WOODLAND DRIVE S.W.,201 Woodland Dr S.W.,WISE,Wise,VA,24293,(276) 376-1370,(276) 376-1373,(276) 376-1398,,36.97366365,-82.5920442,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1679,N. Springfield Lowe's,"LOWE'S OF N. SPRINGFIELD, IL",2560 NORTH DIRKSEN PARKWAY,2560 North Dirksen Pkwy,SPRINGFIELD,Springfield,IL,62702,(217) 535-4540,(217) 535-4543,(217) 535-4568,,39.83739245,-89.60164153,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1680,Quincy Lowe's,"LOWE'S OF QUINCY, IL",6030 BROADWAY STREET,6030 Broadway St,QUINCY,Quincy,IL,62305,(217) 228-4250,(217) 228-4253,(217) 228-4278,,39.93240464,-91.32049628,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1681,Pembroke Pines Lowe's,"LOWE'S OF PEMBROKE PINES, FL",130 NORTH UNIVERSITY DRIVE,130 North University Dr,PEMBROKE PINES,Pembroke Pines,FL,33024,(954) 624-1900,(954) 624-1903,(954) 624-1928,,26.01039487,-80.25053694,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,07.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1682,Missoula Lowe's,"LOWE'S OF MISSOULA, MT",3100 NORTH RESERVE STREET,3100 North Reserve St,MISSOULA,Missoula,MT,59808,(406) 329-1800,(406) 329-1803,(406) 329-1828,,46.89288103,-114.0373052,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Denver,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1683,Venice Lowe's,"LOWE'S OF VENICE, FL",1745 TAMIAMI TRAIL SOUTH,1745 Tamiami Trail South,VENICE,Venice,FL,34293,(941) 525-1000,(941) 525-1003,(941) 525-1028,,27.07073605,-82.42109051,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1684,Slidell Lowe's,"LOWE'S OF SLIDELL, LA",39184 NATCHEZ DRIVE,39184 Natchez Dr,SLIDELL,Slidell,LA,70461,(985) 645-2660,(985) 645-2663,(985) 645-2688,,30.28003577,-89.7473227,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1685,Lady Lake Lowe's,"LOWE'S OF LADY LAKE, FL",13705 US 441,13705 U.S. 441,LADY LAKE,Lady Lake,FL,32159,(352) 259-6500,(352) 259-6503,(352) 259-6528,,28.95686591,-81.9584422,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1687,Latrobe Lowe's,"LOWE'S OF LATROBE, PA",200 COLONY LANE,200 Colony Ln,LATROBE,Latrobe,PA,15650,(724) 532-8360,(724) 532-8363,(724) 532-8388,,40.28327741,-79.38107871,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1688,Coralville Lowe's,"LOWE'S OF CORALVILLE, IA",2701 2ND STREET,2701 2nd St,CORALVILLE,Coralville,IA,52241,(319) 545-8300,(319) 545-8304,(319) 545-8328,,41.69059306,-91.61088468,,N,,,US,06.30.00,21.00.00,06.30.00,21.00.00,06.30.00,21.00.00,06.30.00,21.00.00,06.30.00,21.00.00,06.30.00,21.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1689,Clinton Lowe's,"LOWE'S OF CLINTON, NC",911 SUNSET AVENUE,911 Sunset Ave,CLINTON,Clinton,NC,28328,(910) 337-0000,(910) 337-0003,(910) 337-0028,,34.99264659,-78.33797643,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1690,Bend Lowe's,"LOWE'S OF BEND, OR",20501 COOLEY ROAD,20501 Cooley Rd,BEND,Bend,OR,97701,(541) 693-2560,(541) 693-2563,(541) 693-2588,,44.10804821,-121.2992063,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1691,W. Jacksonville Lowe's,"LOWE'S OF W. JACKSONVILLE, FL",5155 LENOX AVENUE,5155 Lenox Ave,JACKSONVILLE,Jacksonville,FL,32205,(904) 486-1260,(904) 486-1263,(904) 486-1288,,30.31574322,-81.73380982,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1692,Lebanon Lowe's,"LOWE'S OF LEBANON, TN",634 SOUTH CUMBERLAND STREET,634 South Cumberland St,LEBANON,Lebanon,TN,37087,(615) 547-7236,(615) 547-7239,(615) 547-7264,,36.19114928,-86.2973764,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1693,Mcminnville Lowe's,"LOWE'S OF MCMINNVILLE, OR",1250 SW BOOTH BEND ROAD,1250 S.W. Booth Bend Rd,MCMINNVILLE,Mcminnville,OR,97128,(503) 435-3370,(503) 435-3373,(503) 435-3398,,45.19143103,-123.2123464,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1695,Sioux City Lowe's,"LOWE'S OF SIOUX CITY, IA",5758 SUNNYBROOK DRIVE,5758 Sunnybrook Dr,SIOUX CITY,Sioux City,IA,51106,(712) 389-9007,(712) 389-9010,(712) 389-9035,,42.45039996,-96.33083808,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1696,Wooster Lowe's,"LOWE'S OF WOOSTER, OH",3788 BURBANK ROAD,3788 Burbank Rd,WOOSTER,Wooster,OH,44691,(330) 287-2261,(330) 287-2264,(330) 287-2289,,40.84456396,-81.94806549,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,08.00.00,19.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1698,Covington Lowe's,"LOWE'S OF COVINGTON, LA",1280 NORTH HIGHWAY 190,1280 North Highway 190,COVINGTON,Covington,LA,70433,(985) 635-3001,(985) 635-3004,(985) 635-3029,,30.44756965,-90.07931136,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1699,N.E. Jacksonville Lowe's,"LOWE'S OF N.E. JACKSONVILLE, FL",12945 ATLANTIC BOULEVARD,12945 Atlantic Blvd,JACKSONVILLE,Jacksonville,FL,32225,(904) 486-4701,(904) 486-4704,(904) 486-4729,,30.32148279,-81.46819007,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1700,N. Fontana Lowe's,"LOWE'S OF N. FONTANA, CA",16851 SIERRA LAKES PARKWAY,16851 Sierra Lakes Pkwy,FONTANA,Fontana,CA,92336,(909) 350-7900,(909) 350-7903,(909) 350-7928,,34.13799033,-117.4379458,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1701,Largo Lowe's,"LOWE'S OF LARGO, FL",11101 ULMERTON ROAD,11101 Ulmerton Rd,LARGO,Largo,FL,33778,(727) 588-1200,(727) 588-1203,(727) 588-1228,,27.89555254,-82.7932722,,N,,,US,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,06.00.00,21.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1702,Pharr Lowe's,"LOWE'S OF PHARR, TX",707 SOUTH JACKSON ROAD,707 South Jackson Rd,PHARR,Pharr,TX,78577,(956) 783-7570,(956) 783-7573,(956) 783-7598,,26.19117815,-98.20288927,,N,,,US,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,07.00.00,22.00.00,08.00.00,20.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1703,W. Spring Valley Lowe's,"LOWE'S OF W. SPRING VALLEY, NV",5050 SOUTH FORT APACHE ROAD,5050 South Fort Apache Rd,LAS VEGAS,Las Vegas,NV,89148,(702) 248-1700,(702) 248-1703,(702) 248-1728,,36.09704552,-115.2944946,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1704,Union City Lowe's,"LOWE'S OF UNION CITY, TN",800 WEST REELFOOT AVENUE,800 West Reelfoot Ave,UNION CITY,Union City,TN,38261,(731) 886-4541,(731) 886-4544,(731) 886-4569,,36.41403551,-89.06748529,,N,,,US,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,07.00.00,21.00.00,09.00.00,19.00.00,America/Chicago,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1705,Conway Lowe's,"LOWE'S OF CONWAY, SC",2301 HIGHWAY 501 EAST,2301 Highway 501 East,CONWAY,Conway,SC,29526,(843) 234-6033,(843) 234-6036,(843) 234-6061,,33.79249186,-78.99656285,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,08.00.00,20.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1706,Lodi Lowe's,"LOWE'S OF LODI, CA",1389 S. LOWER SACRAMENTO ROAD,1389 S. Lower Sacramento Rd,LODI,Lodi,CA,95242,(209) 339-2600,(209) 339-2603,(209) 339-2628,,38.11719866,-121.309137,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1707,Marana Lowe's,"LOWE'S OF MARANA, AZ",4075 WEST INA ROAD,4075 West Ina Rd,TUCSON,Tucson,AZ,85741,(520) 572-7300,(520) 572-7303,(520) 572-7328,,32.33644299,-111.051647,,N,,,US,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,05.00.00,22.00.00,07.00.00,20.00.00,America/Phoenix,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1708,S. Bakersfield Lowe's,"LOWE'S OF S. BAKERSFIELD, CA",6200 COLONY STREET,6200 Colony St,BAKERSFIELD,Bakersfield,CA,93307,(661) 699-1000,(661) 699-1003,(661) 699-1028,,35.29823274,-119.0270483,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/Los_Angeles,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1709,Bay Shore Lowe's,"LOWE'S OF BAY SHORE, NY",800 SUNRISE HIGHWAY,800 Sunrise Highway,BAY SHORE,Bay Shore,NY,11706,(631) 954-9001,(631) 954-9004,(631) 954-9029,,40.72712805,-73.2811539,,N,,,US,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,06.00.00,22.00.00,07.00.00,21.00.00,America/New_York,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
